jump_instr_address,jump_instr,jump_type,parent_function_name,parent_function_start,target_address,target_function_name,target_function_start
0xc1cd,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xc473,e1000_setup_copper_link,0xc0f0
0xc1db,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc609,e1000_setup_copper_link,0xc0f0
0xc1ed,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xa4a0,e1000_phy_force_speed_duplex,0xa4a0
0xc1f7,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc7d5,e1000_setup_copper_link,0xc0f0
0xc20d,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc212,e1000_setup_copper_link,0xc0f0
0xc217,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc24f,e1000_setup_copper_link,0xc0f0
0xc224,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc229,e1000_setup_copper_link,0xc0f0
0xc22e,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc24f,e1000_setup_copper_link,0xc0f0
0xc234,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc9d5,e1000_setup_copper_link,0xc0f0
0xc23f,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc244,e1000_setup_copper_link,0xc0f0
0xc248,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc202,e1000_setup_copper_link,0xc0f0
0xc25c,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xcc78,e1000_setup_copper_link,0xc0f0
0xc282,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc287,e1000_setup_copper_link,0xc0f0
0xc28c,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc32d,e1000_setup_copper_link,0xc0f0
0xc2a9,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc2ae,e1000_setup_copper_link,0xc0f0
0xc2b9,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc2be,e1000_setup_copper_link,0xc0f0
0xc2c3,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc32d,e1000_setup_copper_link,0xc0f0
0xc2f3,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xca58,e1000_setup_copper_link,0xc0f0
0xc2f9,ja,条件跳转,e1000_setup_copper_link,0xc0f0,0xc752,e1000_setup_copper_link,0xc0f0
0xc303,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xca7f,e1000_setup_copper_link,0xc0f0
0xc309,jbe,条件跳转,e1000_setup_copper_link,0xc0f0,0xc6ad,e1000_setup_copper_link,0xc0f0
0xc31c,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc780,e1000_setup_copper_link,0xc0f0
0xc341,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc346,e1000_setup_copper_link,0xc0f0
0xc35a,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc35f,e1000_setup_copper_link,0xc0f0
0xc366,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xc151,e1000_setup_copper_link,0xc0f0
0xc36f,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xc15d,e1000_setup_copper_link,0xc0f0
0xc37b,jbe,条件跳转,e1000_setup_copper_link,0xc0f0,0xc19c,e1000_setup_copper_link,0xc0f0
0xc384,jbe,条件跳转,e1000_setup_copper_link,0xc0f0,0xc19c,e1000_setup_copper_link,0xc0f0
0xc399,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc39e,e1000_setup_copper_link,0xc0f0
0xc3a3,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xc130,e1000_setup_copper_link,0xc0f0
0xc3b1,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xc581,e1000_setup_copper_link,0xc0f0
0xc3ba,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xc417,e1000_setup_copper_link,0xc0f0
0xc3d4,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc3d9,e1000_setup_copper_link,0xc0f0
0xc3ea,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc3ef,e1000_setup_copper_link,0xc0f0
0xc3f7,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc3fc,e1000_setup_copper_link,0xc0f0
0xc40d,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc412,e1000_setup_copper_link,0xc0f0
0xc459,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xbae0,e1000_copper_link_rtl_setup,0xbae0
0xc463,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xc1d3,e1000_setup_copper_link,0xc0f0
0xc482,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc487,e1000_setup_copper_link,0xc0f0
0xc48c,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc24f,e1000_setup_copper_link,0xc0f0
0xc4a9,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xca99,e1000_setup_copper_link,0xc0f0
0xc4b2,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xca8e,e1000_setup_copper_link,0xc0f0
0xc4d4,ja,条件跳转,e1000_setup_copper_link,0xc0f0,0xc4da,e1000_setup_copper_link,0xc0f0
0xc4dd,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc891,e1000_setup_copper_link,0xc0f0
0xc4ee,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc4f3,e1000_setup_copper_link,0xc0f0
0xc4f8,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc24f,e1000_setup_copper_link,0xc0f0
0xc506,ja,条件跳转,e1000_setup_copper_link,0xc0f0,0xc564,e1000_setup_copper_link,0xc0f0
0xc513,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc518,e1000_setup_copper_link,0xc0f0
0xc51d,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc24f,e1000_setup_copper_link,0xc0f0
0xc538,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xcc02,e1000_setup_copper_link,0xc0f0
0xc554,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc559,e1000_setup_copper_link,0xc0f0
0xc55e,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc24f,e1000_setup_copper_link,0xc0f0
0xc567,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc56c,e1000_setup_copper_link,0xc0f0
0xc571,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xc1d3,e1000_setup_copper_link,0xc0f0
0xc584,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xbae0,e1000_copper_link_rtl_setup,0xbae0
0xc58e,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xc1d3,e1000_setup_copper_link,0xc0f0
0xc5a1,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc5a6,e1000_setup_copper_link,0xc0f0
0xc5b7,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc5bc,e1000_setup_copper_link,0xc0f0
0xc5d5,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc5da,e1000_setup_copper_link,0xc0f0
0xc5df,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc24f,e1000_setup_copper_link,0xc0f0
0xc5f1,jbe,条件跳转,e1000_setup_copper_link,0xc0f0,0xcaca,e1000_setup_copper_link,0xc0f0
0xc5fe,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc36c,e1000_setup_copper_link,0xc0f0
0xc62a,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc635,e1000_setup_copper_link,0xc0f0
0xc63d,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc642,e1000_setup_copper_link,0xc0f0
0xc647,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc986,e1000_setup_copper_link,0xc0f0
0xc65b,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc660,e1000_setup_copper_link,0xc0f0
0xc665,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc24f,e1000_setup_copper_link,0xc0f0
0xc67e,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc683,e1000_setup_copper_link,0xc0f0
0xc688,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc24f,e1000_setup_copper_link,0xc0f0
0xc69a,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xcb7c,e1000_setup_copper_link,0xc0f0
0xc6bb,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc766,e1000_setup_copper_link,0xc0f0
0xc6c8,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xc7b0,e1000_setup_copper_link,0xc0f0
0xc6ce,jbe,条件跳转,e1000_setup_copper_link,0xc0f0,0xc72c,e1000_setup_copper_link,0xc0f0
0xc6d7,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xc748,e1000_setup_copper_link,0xc0f0
0xc6d9,jbe,条件跳转,e1000_setup_copper_link,0xc0f0,0xc6f6,e1000_setup_copper_link,0xc0f0
0xc6e2,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc71f,e1000_setup_copper_link,0xc0f0
0xc6e6,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xc322,e1000_setup_copper_link,0xc0f0
0xc6fd,ja,条件跳转,e1000_setup_copper_link,0xc0f0,0xc73f,e1000_setup_copper_link,0xc0f0
0xc706,jbe,条件跳转,e1000_setup_copper_link,0xc0f0,0xc71f,e1000_setup_copper_link,0xc0f0
0xc71d,jb,条件跳转,e1000_setup_copper_link,0xc0f0,0xc748,e1000_setup_copper_link,0xc0f0
0xc733,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc71f,e1000_setup_copper_link,0xc0f0
0xc73d,jmp,无条件跳转,e1000_setup_copper_link,0xc0f0,0xc6e4,e1000_setup_copper_link,0xc0f0
0xc746,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc71f,e1000_setup_copper_link,0xc0f0
0xc750,jmp,无条件跳转,e1000_setup_copper_link,0xc0f0,0xc6e4,e1000_setup_copper_link,0xc0f0
0xc756,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xc30f,e1000_setup_copper_link,0xc0f0
0xc764,jbe,条件跳转,e1000_setup_copper_link,0xc0f0,0xc776,e1000_setup_copper_link,0xc0f0
0xc787,ja,条件跳转,e1000_setup_copper_link,0xc0f0,0xc8c9,e1000_setup_copper_link,0xc0f0
0xc794,ja,条件跳转,e1000_setup_copper_link,0xc0f0,0xc708,e1000_setup_copper_link,0xc0f0
0xc7a1,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xc735,e1000_setup_copper_link,0xc0f0
0xc7aa,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc71f,e1000_setup_copper_link,0xc0f0
0xc7c0,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xb6e0,e1000_copper_link_igp_setup,0xb6e0
0xc7ca,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xc1d3,e1000_setup_copper_link,0xc0f0
0xc7df,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc7e4,e1000_setup_copper_link,0xc0f0
0xc7f5,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc7fa,e1000_setup_copper_link,0xc0f0
0xc802,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc807,e1000_setup_copper_link,0xc0f0
0xc818,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc81d,e1000_setup_copper_link,0xc0f0
0xc825,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc82a,e1000_setup_copper_link,0xc0f0
0xc83b,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc840,e1000_setup_copper_link,0xc0f0
0xc848,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc84d,e1000_setup_copper_link,0xc0f0
0xc85e,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc863,e1000_setup_copper_link,0xc0f0
0xc871,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc876,e1000_setup_copper_link,0xc0f0
0xc887,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc88c,e1000_setup_copper_link,0xc0f0
0xc8a6,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc8ab,e1000_setup_copper_link,0xc0f0
0xc8bf,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc8c4,e1000_setup_copper_link,0xc0f0
0xc8d0,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc9b0,e1000_setup_copper_link,0xc0f0
0xc8de,ja,条件跳转,e1000_setup_copper_link,0xc0f0,0xc6e4,e1000_setup_copper_link,0xc0f0
0xc8f4,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc8f9,e1000_setup_copper_link,0xc0f0
0xc90a,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc90f,e1000_setup_copper_link,0xc0f0
0xc917,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc91c,e1000_setup_copper_link,0xc0f0
0xc92d,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc932,e1000_setup_copper_link,0xc0f0
0xc93a,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc93f,e1000_setup_copper_link,0xc0f0
0xc959,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc95e,e1000_setup_copper_link,0xc0f0
0xc966,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc96b,e1000_setup_copper_link,0xc0f0
0xc97c,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc981,e1000_setup_copper_link,0xc0f0
0xc990,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc995,e1000_setup_copper_link,0xc0f0
0xc9a6,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xc9ab,e1000_setup_copper_link,0xc0f0
0xc9b0,ja,条件跳转,e1000_setup_copper_link,0xc0f0,0xc71f,e1000_setup_copper_link,0xc0f0
0xc9bd,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xc748,e1000_setup_copper_link,0xc0f0
0xc9ca,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xc748,e1000_setup_copper_link,0xc0f0
0xc9dc,jbe,条件跳转,e1000_setup_copper_link,0xc0f0,0xcb15,e1000_setup_copper_link,0xc0f0
0xc9e5,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xcb15,e1000_setup_copper_link,0xc0f0
0xca13,callq,函数调用,e1000_setup_copper_link,0xc0f0,0x9570,e1000_config_fc_after_link_up,0x9570
0xca1d,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xcb52,e1000_setup_copper_link,0xc0f0
0xca28,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xcc31,e1000_setup_copper_link,0xc0f0
0xca38,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xca3d,e1000_setup_copper_link,0xc0f0
0xca4e,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xca53,e1000_setup_copper_link,0xc0f0
0xcaa7,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xcaac,e1000_setup_copper_link,0xc0f0
0xcac0,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xcac5,e1000_setup_copper_link,0xc0f0
0xcad7,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xcadc,e1000_setup_copper_link,0xc0f0
0xcae1,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc24f,e1000_setup_copper_link,0xc0f0
0xcaf4,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xcaf9,e1000_setup_copper_link,0xc0f0
0xcafe,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc24f,e1000_setup_copper_link,0xc0f0
0xcb18,callq,函数调用,e1000_setup_copper_link,0xc0f0,0x8f60,e1000_config_mac_to_phy.part.0,0x8f60
0xcb22,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xca10,e1000_setup_copper_link,0xc0f0
0xcb32,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xcb37,e1000_setup_copper_link,0xc0f0
0xcb48,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xcb4d,e1000_setup_copper_link,0xc0f0
0xcb5c,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xcb61,e1000_setup_copper_link,0xc0f0
0xcb72,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xcb77,e1000_setup_copper_link,0xc0f0
0xcb8a,jmp,无条件跳转,e1000_setup_copper_link,0xc0f0,0xcbc1,e1000_setup_copper_link,0xc0f0
0xcb97,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xcb9c,e1000_setup_copper_link,0xc0f0
0xcba1,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xcbd8,e1000_setup_copper_link,0xc0f0
0xcba7,jne,条件跳转,e1000_setup_copper_link,0xc0f0,0xc6a0,e1000_setup_copper_link,0xc0f0
0xcbb2,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xcbb7,e1000_setup_copper_link,0xc0f0
0xcbbb,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xc6a0,e1000_setup_copper_link,0xc0f0
0xcbcc,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xcbd1,e1000_setup_copper_link,0xc0f0
0xcbd6,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xcb8c,e1000_setup_copper_link,0xc0f0
0xcbe2,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xcbe7,e1000_setup_copper_link,0xc0f0
0xcbf8,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xcbfd,e1000_setup_copper_link,0xc0f0
0xcc11,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xcc16,e1000_setup_copper_link,0xc0f0
0xcc27,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xcc2c,e1000_setup_copper_link,0xc0f0
0xcc39,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xa9d0,e1000_config_dsp_after_link_change.part.0,0xa9d0
0xcc42,je,条件跳转,e1000_setup_copper_link,0xc0f0,0xca2e,e1000_setup_copper_link,0xc0f0
0xcc58,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xcc5d,e1000_setup_copper_link,0xc0f0
0xcc6e,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xcc73,e1000_setup_copper_link,0xc0f0
0xcc78,callq,函数调用,e1000_setup_copper_link,0xc0f0,0xcc7d,e1000_setup_copper_link,0xc0f0
0xcc80,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xcc85,e1000_setup_fiber_serdes_link,0xcc80
0xccb4,je,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xcd80,e1000_setup_fiber_serdes_link,0xcc80
0xccbd,jne,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xcedf,e1000_setup_fiber_serdes_link,0xcc80
0xccc6,je,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xce95,e1000_setup_fiber_serdes_link,0xcc80
0xcccf,je,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xce95,e1000_setup_fiber_serdes_link,0xcc80
0xcd13,ja,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xcee7,e1000_setup_fiber_serdes_link,0xcc80
0xcd4e,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xcd53,e1000_setup_fiber_serdes_link,0xcc80
0xcd59,je,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xcf24,e1000_setup_fiber_serdes_link,0xcc80
0xcd6d,je,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xcf24,e1000_setup_fiber_serdes_link,0xcc80
0xcd97,jne,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xcf16,e1000_setup_fiber_serdes_link,0xcc80
0xcda9,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xcdae,e1000_setup_fiber_serdes_link,0xcc80
0xcdb3,jne,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xceef,e1000_setup_fiber_serdes_link,0xcc80
0xcdc6,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xcdcb,e1000_setup_fiber_serdes_link,0xcc80
0xcdd0,jne,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xceef,e1000_setup_fiber_serdes_link,0xcc80
0xcde2,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xcde7,e1000_setup_fiber_serdes_link,0xcc80
0xcdec,jne,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xceef,e1000_setup_fiber_serdes_link,0xcc80
0xce08,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xce0d,e1000_setup_fiber_serdes_link,0xcc80
0xce12,jne,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xceef,e1000_setup_fiber_serdes_link,0xcc80
0xce25,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xce2a,e1000_setup_fiber_serdes_link,0xcc80
0xce2f,jne,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xceef,e1000_setup_fiber_serdes_link,0xcc80
0xce41,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xce46,e1000_setup_fiber_serdes_link,0xcc80
0xce4b,jne,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xceef,e1000_setup_fiber_serdes_link,0xcc80
0xce67,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xce6c,e1000_setup_fiber_serdes_link,0xcc80
0xce71,jne,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xceef,e1000_setup_fiber_serdes_link,0xcc80
0xce7f,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xce84,e1000_setup_fiber_serdes_link,0xcc80
0xce89,jne,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xceef,e1000_setup_fiber_serdes_link,0xcc80
0xcea6,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xceab,e1000_setup_fiber_serdes_link,0xcc80
0xceb0,jne,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xceef,e1000_setup_fiber_serdes_link,0xcc80
0xceba,je,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xceda,e1000_setup_fiber_serdes_link,0xcc80
0xcece,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xced3,e1000_setup_fiber_serdes_link,0xcc80
0xced8,jne,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xceef,e1000_setup_fiber_serdes_link,0xcc80
0xcefc,jne,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xd097,e1000_setup_fiber_serdes_link,0xcc80
0xcf19,je,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xcd9d,e1000_setup_fiber_serdes_link,0xcc80
0xcf2e,jmp,无条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xcf39,e1000_setup_fiber_serdes_link,0xcc80
0xcf33,je,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xd01f,e1000_setup_fiber_serdes_link,0xcc80
0xcf3e,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xcf43,e1000_setup_fiber_serdes_link,0xcc80
0xcf4c,je,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xcf30,e1000_setup_fiber_serdes_link,0xcc80
0xcf6d,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xcf72,e1000_setup_fiber_serdes_link,0xcc80
0xcf83,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xcf88,e1000_setup_fiber_serdes_link,0xcc80
0xcf90,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xcf95,e1000_setup_fiber_serdes_link,0xcc80
0xcfa6,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xcfab,e1000_setup_fiber_serdes_link,0xcc80
0xcfb3,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xcfb8,e1000_setup_fiber_serdes_link,0xcc80
0xcfc9,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xcfce,e1000_setup_fiber_serdes_link,0xcc80
0xcfd9,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xcfde,e1000_setup_fiber_serdes_link,0xcc80
0xcfef,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xcff4,e1000_setup_fiber_serdes_link,0xcc80
0xcfff,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xd004,e1000_setup_fiber_serdes_link,0xcc80
0xd015,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xd01a,e1000_setup_fiber_serdes_link,0xcc80
0xd030,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xd035,e1000_setup_fiber_serdes_link,0xcc80
0xd03a,jne,条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xd06d,e1000_setup_fiber_serdes_link,0xcc80
0xd050,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xd055,e1000_setup_fiber_serdes_link,0xcc80
0xd066,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xd06b,e1000_setup_fiber_serdes_link,0xcc80
0xd06b,jmp,无条件跳转,e1000_setup_fiber_serdes_link,0xcc80,0xd021,e1000_setup_fiber_serdes_link,0xcc80
0xd077,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xd07c,e1000_setup_fiber_serdes_link,0xcc80
0xd08d,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xd092,e1000_setup_fiber_serdes_link,0xcc80
0xd097,callq,函数调用,e1000_setup_fiber_serdes_link,0xcc80,0xd09c,e1000_setup_fiber_serdes_link,0xcc80
0xd0a0,callq,函数调用,e1000_setup_link,0xd0a0,0xd0a5,e1000_setup_link,0xd0a0
0xd0cb,je,条件跳转,e1000_setup_link,0xd0a0,0xd303,e1000_setup_link,0xd0a0
0xd0d9,je,条件跳转,e1000_setup_link,0xd0a0,0xd1c3,e1000_setup_link,0xd0a0
0xd0e2,jbe,条件跳转,e1000_setup_link,0xd0a0,0xd1c9,e1000_setup_link,0xd0a0
0xd100,je,条件跳转,e1000_setup_link,0xd0a0,0xd224,e1000_setup_link,0xd0a0
0xd110,jne,条件跳转,e1000_setup_link,0xd0a0,0xd265,e1000_setup_link,0xd0a0
0xd116,callq,函数调用,e1000_setup_link,0xd0a0,0xc0f0,e1000_setup_copper_link,0xc0f0
0xd162,jne,条件跳转,e1000_setup_link,0xd0a0,0xd295,e1000_setup_link,0xd0a0
0xd1ab,jne,条件跳转,e1000_setup_link,0xd0a0,0xd3ac,e1000_setup_link,0xd0a0
0xd1d5,ja,条件跳转,e1000_setup_link,0xd0a0,0xd1db,e1000_setup_link,0xd0a0
0xd1e3,je,条件跳转,e1000_setup_link,0xd0a0,0xd0ed,e1000_setup_link,0xd0a0
0xd1fa,callq,函数调用,e1000_setup_link,0xd0a0,0xd1ff,e1000_setup_link,0xd0a0
0xd213,callq,函数调用,e1000_setup_link,0xd0a0,0xd218,e1000_setup_link,0xd0a0
0xd21e,jne,条件跳转,e1000_setup_link,0xd0a0,0xd106,e1000_setup_link,0xd0a0
0xd235,callq,函数调用,e1000_setup_link,0xd0a0,0xd23a,e1000_setup_link,0xd0a0
0xd23c,jne,条件跳转,e1000_setup_link,0xd0a0,0xd349,e1000_setup_link,0xd0a0
0xd25f,je,条件跳转,e1000_setup_link,0xd0a0,0xd116,e1000_setup_link,0xd0a0
0xd265,callq,函数调用,e1000_setup_link,0xd0a0,0xcc80,e1000_setup_fiber_serdes_link,0xcc80
0xd275,callq,函数调用,e1000_setup_link,0xd0a0,0xd27a,e1000_setup_link,0xd0a0
0xd28b,callq,函数调用,e1000_setup_link,0xd0a0,0xd290,e1000_setup_link,0xd0a0
0xd2a1,ja,条件跳转,e1000_setup_link,0xd0a0,0xd2a7,e1000_setup_link,0xd0a0
0xd2d1,je,条件跳转,e1000_setup_link,0xd0a0,0xd2d8,e1000_setup_link,0xd0a0
0xd311,callq,函数调用,e1000_setup_link,0xd0a0,0xd316,e1000_setup_link,0xd0a0
